name,movie_url,rate,rating_people,director,writer,actor,genre,place,language,year,movietime
他其实没那么喜欢你,https://movie.douban.com/subject/2161696/,7.7,319355,肯·卡皮斯,艾比·科恩,詹妮弗·安妮斯顿/本·阿弗莱克/詹妮弗·康纳利/布莱德利·库珀/斯嘉丽·约翰逊/凯文·康诺利/德鲁·巴里摩尔/贾斯汀·朗/金妮弗·古德温/摩根·莉莉,剧情/喜剧/爱情,美国/德国/荷兰,英语,2009,129分钟
叶问,https://movie.douban.com/subject/3041806/,7.6,237992,叶伟信,黄子桓,甄子丹/任达华/熊黛林/池内博之/林家栋/樊少皇/释彦能/黄又南/杜宇航,剧情/动作/传记/历史,香港/中国大陆,粤语/汉语普通话/日语,2008,106分钟
宝贝计划,https://movie.douban.com/subject/1859036/,7.3,261705,陈木胜,袁锦麟,成龙/古天乐/蔡志强/许冠文/蔡卓妍/高圆圆/陈宝国/元彪/余安安/吴彦祖/谢霆锋,剧情/喜剧/动作,香港/中国大陆,汉语普通话/粤语,2006,125分钟
查理和巧克力工厂,https://movie.douban.com/subject/1309101/,8.0,273264,蒂姆·波顿,罗尔德·达尔,约翰尼·德普/弗莱迪·海默/海伦娜·伯翰·卡特/克里斯托弗·李/诺亚·泰勒/大卫·凯利/米西·派勒/詹姆斯·福克斯/安娜索菲亚·罗伯/迪普·罗伊/亚当·戈德利/弗兰西斯卡·托格内尔/茱莉亚·温特/乔丹·弗雷/菲利普·韦格拉茨,喜剧/奇幻/冒险,美国/英国/澳大利亚,英语,2005,115分钟
假如爱有天意,https://movie.douban.com/subject/1304073/,8.3,272819,郭在容,郭在容,孙艺珍/曹承佑/赵寅成/李己雨/金秉玉/徐英姬,剧情/爱情,韩国,韩语,2003,127分钟
幸福终点站,https://movie.douban.com/subject/1292274/,8.7,287792,史蒂文·斯皮尔伯格,安德鲁·尼科尔,汤姆·汉克斯/凯瑟琳·泽塔-琼斯/斯坦利·图齐/齐·麦克布赖德/迭戈·卢纳/巴里·沙巴卡·亨利/库玛·帕拉纳/佐伊·索尔达娜/埃迪·琼斯/祖德·塞克利拉/科瑞·雷诺兹/古列雷莫·迪亚兹/里尼·贝尔/瓦列里·尼古拉耶夫/迈克尔·诺里/BobMorrisey/萨沙·斯皮尔伯格/苏珊·索洛米/卡尔利斯·布克/StephonFuller/丹·芬纳蒂/LydiaBlanco/肯尼斯·崔/卡斯·安瓦尔/康拉德·皮拉/杜桑恩·杜基齐/马克·伊瓦涅/BennyGolson/斯科特·安第斯/罗伯特·科瓦吕比亚/DilvaHenry/卡尔艾拉切/HayatiAkbas/艾力克斯·伯恩斯/埃莱娜·卡多纳/DanChase/查得·R·戴维斯/AntonellaElia/MichaelEliopoulos/MarstonFobbs/RiadGalayini/JeraldGarner/JustinRodgersHall/MohammedHassan/AmberHavens/KseniaJarova/BarryJulien/SvilenaKidess/ZuzanaMonroe/艾丽西亚·奥奇瑟/本杰明·奥切恩格,剧情/喜剧/爱情,美国,英语/俄语/法语/保加利亚语,2004,128分钟
第九区,https://movie.douban.com/subject/3006772/,8.2,275066,尼尔·布洛姆坎普,尼尔·布洛姆坎普,沙尔托·科普雷/詹森·库伯/娜塔莉·博尔特/茜尔雯·斯特赖克/约翰·萨莫尔/威廉·艾伦·扬/尼克·布雷克/杰德·布罗菲/路易斯·米纳尔/瓦妮莎·海伍德/玛丽安·胡曼/维多利奥·莱奥纳迪/曼德拉·加杜卡/约翰·范·肖尔/斯特拉·斯廷坎普/戴维·詹姆斯/肯尼思·恩科西/蒂姆·戈登/莫尔内·埃拉斯姆斯/尤金·孔巴尼瓦/赫棱基维·马德拉拉/西雅邦加·拉德贝/梅尔特·西贝尔哈亨/安德勒·奥登达尔/尼克·伯莱尼/罗伯特·霍布斯,剧情/动作/科幻/惊悚,美国/新西兰/加拿大/南非,英语/尼扬贾语/南非荷兰语/祖鲁语/科萨语/塞索托语,2009,112分钟
变形金刚2,https://movie.douban.com/subject/2146991/,7.6,267218,迈克尔·贝,伊伦·克鲁格,希亚·拉博夫/梅根·福克斯/乔什·杜哈明/雨果·维文/伊莎贝尔·卢卡斯/约翰·特托罗,动作/科幻,美国,英语/西班牙语/阿拉伯语,2009,150分钟
哈利·波特与密室,https://movie.douban.com/subject/1296996/,8.4,254885,克里斯·哥伦布,史蒂夫·克洛夫斯,丹尼尔·雷德克里夫/艾玛·沃森/鲁伯特·格林特/汤姆·费尔顿/理查德·格雷弗斯/费奥纳·肖/托比·琼斯/朱丽·沃特斯/邦妮·怀特/詹森·艾萨克/肯尼思·布拉纳/艾伦·瑞克曼/理查德·哈里斯/玛吉·史密斯/约翰·克立斯/肖恩·比格斯代夫/克里斯·兰金/克里斯蒂安·库尔森,奇幻/冒险,美国/英国/德国,英语,2002,161分钟
加勒比海盗2：聚魂棺,https://movie.douban.com/subject/1315574/,8.2,253412,戈尔·维宾斯基,Ted Elliott,约翰尼·德普/奥兰多·布鲁姆/凯拉·奈特莉/杰克·达文波特/比尔·奈伊/乔纳森·普雷斯,动作/奇幻/冒险,美国,英语/土耳其语/希腊语,2006,151分钟
穆赫兰道,https://movie.douban.com/subject/1292217/,8.3,277849,大卫·林奇,大卫·林奇,娜奥米·沃茨/劳拉·哈灵/安·米勒/贾斯汀·塞洛克斯/斯科特·科菲/梅利莎·乔治/布兰特·布里斯科/罗伯特·福斯特/凯瑟琳·汤/李·格兰特/比利·雷·赛勒斯/查德·艾微特/丽塔·塔格特/詹姆斯·凯伦/洛里·海瑞/安哲罗·巴达拉曼提/迈克尔·德·巴雷斯/马库斯·格雷厄姆/丹·哈达亚/马克·佩雷格里诺/蒙蒂·蒙特格美里/迈克尔·J·安德森,剧情/悬疑/惊悚,法国/美国,英语/西班牙语,2001,147分钟
海底总动员,https://movie.douban.com/subject/1291586/,8.3,247697,安德鲁·斯坦顿/李·昂克里奇,安德鲁·斯坦顿,艾伯特·布鲁克斯/艾伦·德杰尼勒斯/亚历山大·古尔德/威廉·达福/布拉德·加内特/艾莉森·珍妮/奥斯汀·潘德尔顿/斯蒂芬·鲁特/杰弗里·拉什/伊丽莎白·帕金斯,喜剧/动画/家庭/冒险,美国/澳大利亚,英语,2003,100分钟
无耻混蛋,https://movie.douban.com/subject/1438652/,8.5,273345,昆汀·塔伦蒂诺,昆汀·塔伦蒂诺,布拉德·皮特/梅拉尼·罗兰/克里斯托弗·沃尔兹/伊莱·罗斯/迈克尔·法斯宾德/黛安·克鲁格/丹尼尔·布鲁尔/蒂尔·施威格/哥德昂·布克哈德/雅基·伊多/B·J·诺瓦克/奥玛·杜姆/奥古斯特·迪赫/德尼·梅诺谢/西尔维斯特·格罗特/蕾雅·赛杜,剧情/犯罪,美国/德国,英语/德语/法语/意大利语,2009,153分钟
玛丽和马克思,https://movie.douban.com/subject/3072124/,8.9,276327,亚当·艾略特,亚当·艾略特,托妮·科莱特/菲利普·塞默·霍夫曼/巴瑞·哈姆弗莱斯/艾瑞克·巴纳/贝塔尼·维特莫尔/蕾妮·盖耶/伊恩·莫利·梅尔德伦/朱莉·福塞斯/约翰·弗劳思/克里斯托弗·马西/卡罗琳·莎士比亚-艾伦/琳恩·史密斯/MichaelIenna,剧情/喜剧/动画,澳大利亚,英语/意第绪语,2009,92分钟
僵尸新娘,https://movie.douban.com/subject/1309060/,8.2,255253,蒂姆·波顿/迈克·约翰逊,蒂姆·波顿,约翰尼·德普/海伦娜·伯翰·卡特/艾米丽·沃森/崔茜·尤玛/保罗·怀特豪斯/乔安娜·林莉/阿尔伯特·芬尼/理查德·E·格兰特/克里斯托弗·李/迈克尔·高夫/简·霍洛克斯/恩·赖特尔/迪普·罗伊/丹尼·艾夫曼/斯蒂芬·巴兰坦/丽莎·凯,剧情/动画/奇幻,美国/英国,英语,2005,77分钟
电锯惊魂,https://movie.douban.com/subject/1417598/,8.7,261351,温子仁,温子仁,雷·沃纳尔/加利·艾尔维斯/丹尼·格洛弗/肯·梁/迪娜·迈耶/迈克·巴特斯/保罗·古德勒支/迈克尔·爱默生/本尼托·马丁内斯/肖妮·史密斯/麦肯兹·韦加/莫妮卡·波特/耐德·巴拉米/亚丽姗卓·全/托宾·贝尔,悬疑/惊悚/恐怖,美国,英语,2004,103分钟
钢琴家,https://movie.douban.com/subject/1296736/,9.1,268244,罗曼·波兰斯基,罗纳德·哈伍德,艾德里安·布洛迪/托马斯·克莱舒曼/艾米莉娅·福克斯/米哈乌·热布罗夫斯基/埃德·斯托帕德/穆琳·利普曼/弗兰克·芬莱/茱莉亚·蕾娜/杰西卡·凯特·梅耶尔/理查德·赖丁斯,剧情/音乐/传记/历史/战争,法国/德国/英国/波兰,英语/德语/俄语,2002,150分钟
卧虎藏龙,https://movie.douban.com/subject/1301168/,8.1,237396,李安,王蕙玲,周润发/杨紫琼/章子怡/张震/郎雄/郑佩佩/李法曾/高西安/海燕/王德明/李黎/黄素影/张金庭/杨蕊/李凯/冯建华/杜振西/徐成林/林峰/王文升/宋东/马中轩/李保成/杨永德/张少军/马宁/褚建民/董长生/徐怡/陈兵/张少成,剧情/爱情/武侠,台湾/香港/美国/中国大陆,汉语普通话,2000,120分钟
杀人回忆,https://movie.douban.com/subject/1300299/,8.7,277343,奉俊昊,奉俊昊,宋康昊/金相庆/金雷河/宋在浩/朴努植/朴海日/边熙峰/高瑞熙/郑仁仙,剧情/悬疑/惊悚/犯罪,韩国,韩语,2003,130分钟
哈利·波特与阿兹卡班的囚徒,https://movie.douban.com/subject/1291544/,8.4,238419,阿方索·卡隆,史蒂夫·克洛夫斯,丹尼尔·雷德克里夫/艾玛·沃森/鲁伯特·格林特/加里·奥德曼/朱丽·沃特斯/邦妮·怀特/大卫·休里斯/迈克尔·刚本/艾伦·瑞克曼/玛吉·史密斯/汤姆·费尔顿/艾玛·汤普森/朱莉·克里斯蒂/蒂莫西·斯波,剧情/奇幻/冒险,英国/美国,英语,2004,141分钟
哈利·波特与火焰杯,https://movie.douban.com/subject/1309055/,8.3,230245,迈克·内威尔,史蒂夫·克洛夫斯,丹尼尔·雷德克里夫/艾玛·沃森/鲁伯特·格林特/蒂莫西·斯波/邦妮·怀特/罗伯特·帕丁森/汤姆·费尔顿/梁佩诗/迈克尔·刚本/玛吉·史密斯/艾伦·瑞克曼/加里·奥德曼/拉尔夫·费因斯,奇幻/冒险,英国/美国,英语/法语,2005,157分钟
加勒比海盗3：世界的尽头,https://movie.douban.com/subject/1418192/,8.1,235730,戈尔·维宾斯基,Ted Elliott,约翰尼·德普/杰弗里·拉什/奥兰多·布鲁姆/凯拉·奈特莉/周润发/比尔·奈伊,动作/奇幻/冒险,美国,英语/荷兰语,2007,169分钟
杀死比尔,https://movie.douban.com/subject/1291580/,8.2,256674,昆汀·塔伦蒂诺,昆汀·塔伦蒂诺,乌玛·瑟曼/刘玉玲/薇薇卡·福克斯/达丽尔·汉纳/大卫·卡拉丁/迈克尔·马德森/朱莉·德赖弗斯/栗山千明/千叶真一/刘家辉/迈克尔·帕克斯/迈克尔·鲍文/国村隼/大叶健二/风祭由纪,动作/惊悚/犯罪,美国,英语/日语/法语,2003,111分钟
爱在暹罗,https://movie.douban.com/subject/2365260/,8.3,238868,楚克·萨克瑞科,楚克·萨克瑞科,维特维斯特·海伦亚沃恩酷/马里奥·毛瑞尔/赖拉·邦雅淑/坎雅·拉坦娜佩琦/辛扎伊·本班尼/松希·努诺卡空希/姘潘·布拉娜嫔/阿缇·尼永库/吉拉育·拉翁马尼/查妮达帕·蓬信皮帕,剧情/爱情/同性,泰国,泰语,2007,150分钟
爱在日落黄昏时,https://movie.douban.com/subject/1291990/,8.8,259137,理查德·林克莱特,理查德·林克莱特,伊桑·霍克/朱莉·德尔佩/弗农·多布切夫/LouiseLemoineTorrès/罗多尔·保利/MarianePlasteig/Diabolo/DenisEvrard/艾伯特·德尔佩/玛丽·佩里,剧情/爱情,美国,英语/法语,2004,80分钟
我是传奇,https://movie.douban.com/subject/1820156/,8.0,248003,弗朗西斯·劳伦斯,马克·波托塞维奇,威尔·史密斯/艾莉丝·布拉加/CharlieTahan/达什·米霍克/莎莉·理查德森,剧情/科幻/恐怖,美国,英语,2007,101分钟
长江七号,https://movie.douban.com/subject/1961963/,6.6,240518,周星驰,周星驰,周星驰/徐娇/张雨绮/林子聪/冯勉恒/姚文雪/黄蕾/李尚正/韩永华/胡倩琳,喜剧/科幻,中国大陆/香港,英语/汉语普通话/粤语,2008,86分钟
十月围城,https://movie.douban.com/subject/3626416/,7.7,245378,陈德森,郭俊立,甄子丹/王学圻/梁家辉/胡军/王柏杰/谢霆锋/李宇春/巴特尔/黎明/范冰冰/曾志伟/任达华/周韵/张涵予/张学友/李嘉欣/吕中,剧情/动作/历史,香港/中国大陆,汉语普通话/粤语/英语,2009,139分钟
谍影重重3,https://movie.douban.com/subject/1578507/,8.7,235684,保罗·格林格拉斯,托尼·吉尔罗伊,马特·达蒙/朱丽娅·斯蒂尔斯/大卫·斯特雷泽恩/斯科特·格伦/帕迪·康斯戴恩/埃德加·拉米雷兹/阿尔伯特·芬尼/琼·艾伦/TomGallop/克里·约翰逊/丹尼尔·布鲁尔/乔伊·安沙/科林·斯廷顿/丹·弗雷登堡/LucyLiemann,动作/悬疑/惊悚,美国/德国,英语/法语/阿拉伯语/俄语/西班牙语,2007,115分钟
孤儿怨,https://movie.douban.com/subject/3011308/,8.1,254806,佐米·希尔拉,大卫·莱斯利·约翰逊-麦戈德里克,维拉·法米加/彼得·萨斯加德/伊莎贝拉·弗尔曼/希·庞德/吉米·本内特/玛格·马丁戴尔/卡瑞尔·罗登/阿娅娜·恩吉妮尔/萝丝玛丽·邓斯莫尔/杰米·杨/洛瑞埃尔斯/布兰登·沃尔/盖内尔·威廉姆斯/穆斯塔法·阿卜杜勒卡里姆/兰登诺里斯,悬疑/惊悚/恐怖,美国/加拿大/德国/法国,英语/美国手语/爱沙尼亚语,2009,123分钟
蜘蛛侠,https://movie.douban.com/subject/1306612/,7.7,216825,山姆·雷米,大卫·凯普,托比·马奎尔/威廉·达福/克斯汀·邓斯特/詹姆斯·弗兰科/克里夫·罗伯逊/罗斯玛丽·哈里斯/J·K·西蒙斯/乔·曼根尼罗/格里·贝克尔/比尔·努恩/杰克·贝茨/斯坦利·安德森/罗恩·帕金斯/迈克尔·帕帕约翰/布鲁斯·坎贝尔,动作/科幻/冒险,美国,英语,2002,121分钟
谍影重重,https://movie.douban.com/subject/1304102/,8.5,242789,道格·里曼,托尼·吉尔罗伊,马特·达蒙/弗朗卡·波滕特/克里斯·库珀/克里夫·欧文/朱丽娅·斯蒂尔斯/布莱恩·考克斯/阿德沃尔·阿吉纽依-艾格拜吉/加布里埃尔·曼/沃尔顿·戈金斯/约什·汉密尔顿/OrsoMariaGuerrini,动作/悬疑/惊悚,美国/德国/捷克,英语/法语/德语/荷兰语/意大利语,2002,119分钟
可可西里,https://movie.douban.com/subject/1308857/,8.7,160464,陆川,陆川,多布杰/张正阳/奇道/赵雪莹/马占林/赵一穗,剧情/犯罪,中国大陆/香港,汉语普通话/藏语,2004,85分钟
哈利·波特与凤凰社,https://movie.douban.com/subject/1457217/,8.0,218329,大卫·叶茨,迈克尔·戈登伯格,丹尼尔·雷德克里夫/艾玛·沃森/鲁伯特·格林特/加里·奥德曼/拉尔夫·费因斯/玛吉·史密斯/迈克尔·刚本/艾伦·瑞克曼/艾玛·汤普森/艾美达·斯丹顿/詹森·艾萨克/汤姆·费尔顿/海伦娜·伯翰·卡特/邦妮·怀特/朱丽·沃特斯/梁佩诗/布莱丹·格里森/罗彼·考特拉尼/伊文娜·林奇,奇幻/冒险,英国/美国,英语,2007,138分钟
人工智能,https://movie.douban.com/subject/1302827/,8.6,242065,史蒂文·斯皮尔伯格,布莱恩·奥尔迪斯,海利·乔·奥斯蒙/弗兰西丝·奥康纳/山姆·洛巴兹/杰克·托马斯/裘德·洛/威廉·赫特/肯·梁/克拉克·格雷格/凯文·苏斯曼/汤姆·加洛普/尤金·奥斯门特/艾普尔·格雷斯/马特·温斯顿/萨布丽娜·格德维奇/西奥·格林利,剧情/科幻/冒险,美国,英语,2001,146分钟
哈利·波特与混血王子,https://movie.douban.com/subject/1433330/,7.7,218112,大卫·叶茨,史蒂夫·克洛夫斯,丹尼尔·雷德克里夫/艾玛·沃森/鲁伯特·格林特/汤姆·费尔顿/迈克尔·刚本/艾伦·瑞克曼/邦妮·怀特/朱丽·沃特斯/海伦娜·伯翰·卡特/吉姆·布劳德本特/玛吉·史密斯/伊文娜·林奇,剧情/奇幻/冒险,英国/美国,英语,2009,153分钟
窃听风云,https://movie.douban.com/subject/3412882/,7.5,200256,麦兆辉/庄文强,庄文强,刘青云/古天乐/吴彦祖/张静初/方中信/王敏德/李子雄/陈伟霆,剧情/动作/惊悚,香港/中国大陆/新加坡,粤语/汉语普通话,2009,100分钟
公主日记,https://movie.douban.com/subject/1305065/,7.5,205504,盖瑞·马歇尔,吉娜·温德科斯,安妮·海瑟薇/朱莉·安德鲁斯/赫克托·埃里仲杜/希瑟·玛塔拉佐/曼迪·摩尔/卡罗琳·古多尔/罗伯特·舒瓦兹曼/伊瑞克·冯·迪滕/帕特里克·约翰·弗鲁格/肖恩·奥布赖恩/吴珊卓/凯瑟琳·马歇尔/MindyBurbano/KimleighSmith/ElizabethGudenrath,喜剧/爱情/家庭,美国,英语,2001,115分钟
