name,rate,rating_people,director,year,movietime,main_country,main_language,main_genre,second_genre,main_actor,second_actor
布兰卡和弹吉他的人,8.2,4700,长谷井宏纪,2015,75.0,菲律宾,他加禄语,剧情,音乐,西德乐·盖贝特罗,彼得·米拉里
快乐王子,7.2,3546,鲁伯特·艾弗雷特,2018,105.0,英国,英语,剧情,同性,鲁伯特·艾弗雷特,科林·费尔斯
好邻居,7.0,2672,Kasra Farahani,2016,98.0,美国,英语,惊悚,惊悚,詹姆斯·肯恩,洛根·米勒
粉与灰,6.9,5982,行定勋,2015,119.0,日本,日语,剧情,剧情,中岛裕翔,菅田将晖
黑色弥撒,6.4,12241,斯科特·库珀,2015,122.0,美国,英语,剧情,传记,约翰尼·德普,乔尔·埃哲顿
淡蓝琥珀,6.3,2796,周劼,2018,96.0,中国大陆,汉语普通话,剧情,悬疑,王真儿,吕聿来
除蚤武士,6.0,2625,鹤桥康夫,2018,110.0,日本,日语,喜剧,情色,阿部宽,寺岛忍
赤警威龙,5.8,6850,沃尔特·希尔,2012,91.0,美国,英语,动作,惊悚,西尔维斯特·史泰龙,姜成镐
四十七浪人,5.6,13272,卡尔·瑞奇,2013,119.0,美国,英语,剧情,动作,基努·里维斯,真田广之
德州电锯杀人狂3D,5.5,8409,约翰·卢森霍普,2013,92.0,美国,英语,惊悚,恐怖,亚历珊德拉·达达里奥,坦妮娅·雷蒙德
至暗之时,5.4,7343,克里斯·格拉克,2011,89.0,美国,英语,剧情,动作,埃米尔·赫斯基,奥莉薇·瑟尔比
栋笃特工,5.3,5151,张家杰,2018,99.0,香港,粤语,喜剧,喜剧,黄子华,佘诗曼
数码宝贝大冒险tri.,5.2,2261,元永庆太郎,2018,98.0,日本,日语,科幻,动画,花江夏树,三森铃子
道高一丈,5.0,7158,姜凯阳,2018,96.0,中国大陆,汉语普通话,剧情,悬疑,聂远,谭凯
总有一天,8.7,17191,杰斯珀·W·尼尔森,2016,115.0,丹麦,丹麦语,剧情,剧情,拉斯·米克尔森,苏菲·格拉宝
警戒结束,7.9,20464,大卫·阿耶,2012,109.0,美国,英语,剧情,动作,杰克·吉伦哈尔,迈克尔·佩纳
地牢回忆,7.7,1292,阿尔瓦罗·布雷克纳,2018,122.0,乌拉圭,西班牙语,剧情,历史,安东尼奥·德·拉·托雷,奇诺·达林
私奔B计划,7.3,19068,帕斯卡尔·舒梅,2012,104.0,法国,法语,喜剧,爱情,黛安·克鲁格,丹尼·伯恩
快乐结局,7.3,5490,迈克尔·哈内克,2017,107.0,法国,法语,剧情,家庭,伊莎贝尔·于佩尔,让-路易·特兰蒂尼昂
贝拉的奇幻花园,7.3,5543,西蒙·阿布德,2016,100.0,英国,英语,剧情,喜剧,杰西卡·布朗·芬德利,安德鲁·斯科特
野小子们,7.3,3063,贝特朗·芒蒂格,2017,110.0,法国,法语,剧情,悬疑,保利娜·洛里拉德,维马拉·庞斯
黄金花,6.6,5410,陈大利,2017,91.0,中国大陆,汉语普通话,剧情,剧情,毛舜筠,凌文龙
变态假面,6.2,13481,福田雄一,2013,105.0,日本,日语,喜剧,喜剧,铃木亮平,清水富美加
劫案迷云,6.1,19714,西蒙·韦斯特,2012,96.0,美国,英语,剧情,动作,尼古拉斯·凯奇,玛琳·阿克曼
失眠,6.0,10190,邱礼涛,2017,102.0,香港,粤语,恐怖,恐怖,黄秋生,卫诗雅
麦克法兰,8.3,16300,妮琪·卡罗,2015,129.0,美国,英语,剧情,传记,凯文·科斯特纳,拉米罗·罗德里格斯
约会～恋爱究竟是什么呢～,8.3,10625,武内英树,2015,115.0,日本,日语,剧情,喜剧,杏,长谷川博己
村戏,8.2,6630,郑大圣,2017,99.0,中国大陆,河北井陉话,剧情,剧情,李志兵,梁春柱
旅行终点,7.9,12999,詹姆斯·庞索特,2015,106.0,美国,英语,剧情,剧情,杰森·席格尔,杰西·艾森伯格
不惜一切回巴黎,6.5,2467,丽姆·柯里奇,2013,95.0,法国,法语,喜剧,喜剧,丽姆·柯里奇,塞西尔·卡塞尔
神秘感染,5.8,7175,艾瑞克·英格兰德,2013,84.0,美国,英语,剧情,惊悚,娜嘉拉·汤森德,爱丽丝·麦克唐纳
人类削减计划,5.4,4257,迈克尔·J·格拉赫,2016,81.0,美国,英语,科幻,惊悚,罗根·保罗,佩顿·李斯特
夺命来电,4.5,4314,托德·威廉姆斯,2016,98.0,美国,英语,科幻,惊悚,塞缪尔·杰克逊,约翰·库萨克
我在路上最爱你,3.5,10803,金丰起,2014,94.0,中国大陆,汉语普通话,剧情,爱情,黄圣依,池珍熙
十二星座离奇事件,3.1,11423,盛志民,2012,102.0,中国大陆,汉语普通话,悬疑,惊悚,佟大为,甘薇
上帝保佑美国,7.8,33920,博卡·格德斯维特,2011,105.0,美国,英语,喜剧,犯罪,乔尔·默里,塔拉·林内·巴尔
凯文怎么了,7.7,15920,琳恩·拉姆塞,2011,110.0,英国,英语,剧情,悬疑,蒂尔达·斯文顿,约翰·C·赖利
恋爱诊疗中,7.7,4492,纳瓦彭·坦荣瓜塔纳利,2015,130.0,泰国,泰语,剧情,喜剧,桑尼·苏瓦美塔农,黛薇卡·霍内
K,7.6,2908,铃木信吾,2014,73.0,日本,日语,动作,科幻,浪川大辅,小野大辅
黑色闪电,7.5,3753,斯蒂芬·霍普金斯,2016,134.0,加拿大,英语,剧情,传记,史蒂芬·詹姆士,杰森·苏戴奇斯
鬼打墙,7.4,10023,杰克·海勒,2011,90.0,美国,英语,悬疑,惊悚,萨拉·帕克斯顿,斯科特·伊斯特伍德
盲点,7.4,3352,卡洛斯·洛佩斯·埃斯特拉达,2018,95.0,美国,英语,剧情,喜剧,戴维德·迪格斯,拉斐尔·卡索
普通女人,7.3,9419,塞巴斯蒂安·莱里奥,2017,104.0,智利,西班牙语,剧情,同性,丹妮拉·维加,弗朗西斯科·雷耶斯
只是世界尽头,6.9,9418,泽维尔·多兰,2016,97.0,法国,法语,剧情,同性,加斯帕德·尤利尔,纳塔莉·贝伊
摇滚藏獒,6.8,7466,艾什·布兰农,2016,93.0,中国大陆,英语,动画,音乐,郭麒麟,路知行
数码宝贝大冒险tri.,6.7,3075,元永庆太郎,2016,84.0,日本,日语,科幻,动画,花江夏树,细谷佳正
警察游戏,6.5,10161,卢克·格林菲德,2014,104.0,美国,英语,喜剧,动作,杰克·约翰逊,小达蒙·韦恩斯
熊出没之熊心归来,6.3,5663,丁亮/林永长,2016,99.0,中国大陆,汉语普通话,喜剧,动画,张伟,张秉君
私人采购员,6.0,9197,奥利维耶·阿萨亚斯,2016,105.0,法国,英语,剧情,悬疑,克里斯汀·斯图尔特,安德斯·丹尼尔森·李
出轨的女人,5.8,17225,潘源良,2011,91.0,香港,普通话,剧情,爱情,夏文汐,陈伟霆
出轨的女人,5.8,17225,潘源良,2011,91.0,香港,普通话,剧情,爱情,夏文汐,陈伟霆
亡命雷区,5.8,2228,法比奥·古阿廖内/法比奥·瑞希纳洛,2016,106.0,美国,英语,剧情,惊悚,艾米·汉莫,安娜贝拉·沃丽丝
王者之剑,5.3,9750,马库斯·尼斯佩尔,2011,112.0,美国,英语,动作,奇幻,杰森·莫玛,朗·普尔曼
猫脸老太太,5.1,3192,赵小溪,2016,90.0,中国大陆,汉语普通话,悬疑,惊悚,王翀,柏安
仙球大战,2.5,5256,刘镇伟,2017,84.0,中国大陆,汉语普通话,喜剧,喜剧,何炅,钟欣潼
明月守护者,8.3,13411,亚历山大·西伯恩/伯努瓦·菲利,2014,86.0,法国,法语,动画,动画,奥玛·希,伊兹雅·海格林
灵魂冲浪人,8.2,12407,肖恩·麦克纳马拉,2011,106.0,美国,英语,剧情,传记,安娜索菲亚·罗伯,海伦·亨特
女儿国的杰基,7.6,9620,利雅得·萨杜夫,2014,87.0,法国,法语,喜剧,喜剧,文森特·拉科斯特,夏洛特·甘斯布
另一个地球,7.2,15257,迈克·卡希尔,2011,92.0,美国,英语,剧情,科幻,威廉·麦鲍瑟,布里特·马灵
李碧华鬼魅系列：奇幻夜,6.7,15111,陈嘉上/刘国昌/泰迪·罗宾,2013,90.0,香港,粤语,恐怖,恐怖,陈法拉,林家栋
神之一手,6.7,7313,赵范九,2014,118.0,韩国,韩语,动作,犯罪,郑雨盛,安圣基
反情色,6.7,6494,园子温,2016,78.0,日本,日语,剧情,情色,富手麻妙,筒井真理子
宁静,6.1,3645,斯蒂文·奈特,2019,106.0,美国,英语,剧情,科幻,马修·麦康纳,安妮·海瑟薇
邻居大战2：姐妹会崛起,5.3,9420,尼古拉斯·斯托勒,2016,92.0,美国,英语,喜剧,喜剧,塞斯·罗根,扎克·埃夫隆
只要你说你爱我,5.3,8699,日向朝子,2014,103.0,日本,日语,爱情,爱情,川口春奈,福士苍汰
同谋,4.9,16199,彭顺,2013,102.0,香港,汉语普通话,剧情,悬疑,郭富城,张家辉
钢之炼金术师,4.7,5844,曾利文彦,2017,134.0,日本,日语,动作,动作,山田凉介,本田翼
心战,4.4,5656,陈翊恒/胡学林/刘健平/许树宁,2012,85.0,香港,粤语,悬疑,惊悚,任达华,黄德斌
浪漫天降,3.7,4948,宁瀛,2015,93.0,中国大陆,汉语普通话,喜剧,爱情,夏雨,关晓彤
大梦想家,7.7,17068,约翰·李·汉考克,2013,125.0,美国,英语,剧情,传记,艾玛·汤普森,汤姆·汉克斯
赛马皮特,7.7,3885,安德鲁·海格,2017,121.0,英国,英语,剧情,冒险,崔维斯·费米尔,史蒂夫·茨恩
我与梦露的一周,7.2,31398,西蒙·柯蒂斯,2011,99.0,英国,英语,剧情,传记,米歇尔·威廉姆斯,埃迪·雷德梅恩
极秘搜查,6.9,6298,郭暻泽,2015,108.0,韩国,韩语,剧情,犯罪,金允石,柳海真
性别之战,6.7,7922,乔纳森·戴顿/维莱莉·法瑞斯,2017,121.0,美国,英语,喜剧,同性,艾玛·斯通,史蒂夫·卡瑞尔
刺杀盖世太保,6.6,5747,塞德里克·吉门内兹,2017,120.0,法国,英语,剧情,历史,裴淳华,米娅·华希科沃斯卡
下流祖父,6.3,14876,丹·马泽,2016,102.0,美国,英语,喜剧,喜剧,罗伯特·德尼罗,扎克·埃夫隆
麦兜·饭宝奇兵,6.2,7078,谢立文,2016,84.0,中国大陆,汉语普通话,喜剧,动画,金刚,大汪
克罗索巨兽,5.4,7043,那奇欧·维加隆多,2016,110.0,加拿大,英语,剧情,喜剧,安妮·海瑟薇,丹·史蒂文斯
男孩,8.0,9919,米莎·坎普,2014,78.0,荷兰,荷兰语,爱情,同性,吉斯·布洛姆,KoZandvliet
蝙蝠侠：突袭阿卡姆,7.9,7909,杰伊·欧力瓦/伊桑·斯波尔丁,2014,75.0,美国,英语,动作,动画,凯文·康瑞,尼尔·麦克唐纳
到阜阳六百里,7.7,12345,邓勇星,2011,89.0,中国大陆,汉语普通话,剧情,剧情,秦海璐,唐群
BLAME!,7.7,6323,濑下宽之,2017,106.0,日本,日语,科幻,动画,樱井孝宏,花泽香菜
夏日之王,7.4,13116,乔丹·沃格特-罗伯茨,2013,95.0,美国,英语,剧情,喜剧,加布里埃尔·巴索,尼克·罗宾森
哪一天我们会飞,7.2,13684,黄修平,2015,109.0,香港,汉语普通话,剧情,爱情,杨千嬅,林海峰
大虎,7.2,7594,朴勋政,2015,139.0,韩国,韩语,动作,历史,崔岷植,郑满植
二重生活,7.2,5460,岸善幸,2016,126.0,日本,日语,剧情,剧情,门胁麦,长谷川博己
火车,6.9,9629,边永柱,2012,115.0,韩国,韩语,剧情,悬疑,李善均,金敏喜
变身超人,6.6,17842,张时霖,2013,95.0,台湾,汉语普通话,喜剧,动作,陈柏霖,邱彦翔
大野狼和小绵羊的爱情,6.6,11343,侯季然,2012,86.0,台湾,汉语普通话,剧情,爱情,柯震东,简嫚书
夜色人生,6.4,5938,本·阿弗莱克,2016,129.0,美国,英语,剧情,犯罪,本·阿弗莱克,艾丽·范宁
怪兽卡车,6.1,4665,克里斯·韦奇,2016,104.0,美国,英语,喜剧,动作,卢卡斯·提尔,简·拉维
烽火芳菲,5.9,8404,比利·奥古斯特,2017,97.0,中国大陆,汉语普通话,剧情,爱情,刘亦菲,埃米尔·赫斯基
凤凰城遗忘录,5.9,1411,贾斯廷 巴伯,2017,87.0,美国,英语,科幻,悬疑,FlorenceHartigan,LukeSpencerRoberts
迷途追凶,5.8,7952,罗永昌,2011,94.0,香港,粤语,惊悚,犯罪,黄秋生,任贤齐
盟军夺宝队,5.5,18702,乔治·克鲁尼,2014,118.0,美国,英语,剧情,传记,乔治·克鲁尼,马特·达蒙
失常,7.4,12917,查理·考夫曼/杜克·约翰逊,2015,90.0,美国,英语,喜剧,动画,大卫·休里斯,詹妮弗·杰森·李
暗金丑岛君,7.4,7224,山口雅俊,2012,129.0,日本,日语,剧情,犯罪,山田孝之,大岛优子
数码宝贝大冒险tri.,7.4,2929,元永庆太郎,2016,101.0,日本,日语,科幻,动画,田村睦心,樱井孝宏
浮城大亨,7.2,16284,严浩,2012,104.0,中国大陆,汉语普通话,剧情,剧情,郭富城,杨采妮
芭比,6.9,6787,李尚宇,2011,98.0,韩国,英语,剧情,剧情,李天熙,金赛纶
世界奇妙物语,6.6,4909,都筑淳一/高桥荣树/星护/岩田和行/纸谷枫,2018,105.0,日本,日语,剧情,剧情,佐野史郎,胜地凉
告别单身,6.6,3592,金泰昆,2016,119.0,韩国,韩语,剧情,喜剧,金惠秀,马东锡
禁运品,6.5,10564,巴塔萨·科马库,2012,110.0,美国,英语,剧情,动作,马克·沃尔伯格,凯特·贝金赛尔
圣斗士星矢：圣域传说,6.3,16857,佐藤敬一,2014,93.0,日本,日语,动画,动画,石川界人,赤羽根健治
恶战,6.2,6201,黄精甫,2014,95.0,香港,汉语普通话,剧情,动作,伍允龙,安志杰
在劫难逃,5.7,15326,约翰·辛格顿,2011,106.0,美国,英语,剧情,动作,泰勒·洛特纳,莉莉·柯林斯
喜羊羊与灰太狼之喜气羊羊过蛇年,5.4,4082,简耀宗,2013,86.0,中国大陆,汉语普通话,喜剧,动画,祖晴,梁颖
灵异空间,5.4,3188,涅尔斯·阿登·欧普勒夫,2017,110.0,美国,英语,剧情,科幻,艾伦·佩吉,迭戈·卢纳
闪烁的爱情,5.3,7444,广木隆一,2015,115.0,日本,日语,剧情,爱情,福士苍汰,有村架纯
无极限之危情速递,3.1,7519,傅华阳,2011,94.0,中国大陆,汉语普通话,喜剧,动作,张翰,郑爽
你是下一个,6.7,12751,亚当·温加德,2011,95.0,美国,英语,惊悚,恐怖,沙妮·文森,尼古拉斯·图齐
幸存者,5.8,8114,詹姆斯·麦克特格,2015,96.0,英国,英语,动作,惊悚,米拉·乔沃维奇,皮尔斯·布鲁斯南
惊天战神,5.7,20811,塔西姆·辛,2011,110.0,美国,英语,剧情,动作,亨利·卡维尔,米基·洛克
胡杨的夏天,5.1,2694,朱时茂,2017,90.0,中国大陆,汉语普通话,喜剧,爱情,朱一龙,姜瑞佳
唐顿庄园：2013圣诞特别篇,8.4,10657,荣·伊斯特,2013,92.0,英国,英语,剧情,爱情,吉姆·卡特,休·博纳维尔
第八日的蝉,8.3,16783,成岛出,2011,147.0,日本,日语,剧情,剧情,井上真央,永作博美
早死早投胎之地狱摇滚篇,7.8,14932,宫藤官九郎,2016,125.0,日本,日语,喜剧,音乐,长濑智也,神木隆之介
世界奇妙物语,7.6,11558,佐藤祐市/松木創/石川淳一/西坂瑞城,2016,107.0,日本,日语,科幻,家庭,西岛秀俊,洼田正孝
唇上之歌,7.6,9945,三木孝浩,2015,132.0,日本,日语,剧情,剧情,新垣结衣,木村文乃
为什么猫都叫不来,7.5,10118,山本透,2016,103.0,日本,日语,剧情,剧情,风间俊介,鹤野刚士
登陆之日,7.3,14342,姜帝圭,2011,137.0,韩国,韩语,剧情,爱情,张东健,范冰冰
无爱可诉,7.3,7063,安德烈·萨金塞夫,2017,127.0,俄罗斯,俄语,剧情,家庭,玛丽安娜·斯皮瓦克,阿列克谢·罗津
藏身之所,6.9,18940,丹尼尔·伊斯皮诺萨,2012,114.0,美国,英语,动作,惊悚,瑞恩·雷诺兹,丹泽尔·华盛顿
终极斗士4,6.9,7488,托多尔·查卡诺威,2016,86.0,保加利亚,英语,动作,动作,斯科特·阿金斯,特奥多拉·杜霍夫尼科娃
鬼遮眼,6.8,11099,迈克·弗拉纳根,2013,104.0,美国,英语,恐怖,恐怖,凯伦·吉兰,布伦顿·思韦茨
暗夜逐仇,6.7,12905,佐米·希尔拉,2015,114.0,美国,英语,剧情,动作,连姆·尼森,乔尔·金纳曼
派对搭讪秘诀,6.7,8999,约翰·卡梅隆·米切尔,2017,102.0,英国,英语,喜剧,爱情,妮可·基德曼,露丝·威尔森
凯撒万岁,6.4,11816,伊桑·科恩/乔尔·科恩,2016,106.0,英国,英语,喜剧,悬疑,乔什·布洛林,乔治·克鲁尼
那夜凌晨，我坐上了旺角开往大埔的红VAN,5.8,15922,陈果,2014,120.0,香港,粤语,悬疑,惊悚,任达华,黄又南
夏天19岁的肖像,4.9,7405,张荣吉,2017,103.0,中国大陆,汉语普通话,爱情,悬疑,黄子韬,杨采钰
绝色武器,4.0,5855,麦子善,2012,93.0,香港,汉语普通话,动作,爱情,谢婷婷,安志杰
将错就错,3.8,8735,王宁,2015,92.0,中国大陆,汉语普通话,喜剧,爱情,小沈阳,田亮
狐妖小红娘剧场版：月红篇,9.2,2759,王昕/董易,2016,227.0,中国大陆,汉语普通话,爱情,动画,杨天翔,刘校妤
周末时光,8.1,22197,安德鲁·海格,2011,97.0,英国,英语,剧情,爱情,汤姆·库伦,克里斯·钮
锡尔斯玛利亚,7.8,12015,奥利维耶·阿萨亚斯,2014,123.0,法国,英语,剧情,剧情,朱丽叶·比诺什,克里斯汀·斯图尔特
正义联盟：神魔之战,7.7,5465,Sam Liu,2015,76.0,美国,英语,动作,科幻,詹森·艾萨克,迈克尔·C·豪尔
我们，动物,7.6,1942,杰里米·撒加,2018,94.0,美国,英语,剧情,同性,希拉·凡德,劳尔·卡斯提洛
爱疯了,7.1,24137,德雷克·多雷穆斯,2011,90.0,美国,英语,剧情,爱情,安东·叶利钦,菲丽希缇·琼斯
死亡之雪2,7.0,11904,托米·维尔科拉,2014,100.0,挪威,挪威语,喜剧,恐怖,爱丽达·阿察瑞儿,马丁·斯塔尔
鱼,6.6,16475,平尾隆之,2012,70.0,日本,日语,动画,恐怖,片岡未来,谷口亜実
朋友2,6.6,9769,郭暻泽,2013,124.0,韩国,韩语,动作,动作,刘五性,朱镇模
13骇人游戏,6.5,9184,丹尼尔·斯坦,2014,92.0,美国,英语,惊悚,恐怖,朗·普尔曼,马克·韦伯
乐高幻影忍者大电影,6.3,3847,查理·宾/保罗·费舍尔/鲍勃·洛根,2017,101.0,美国,英语,喜剧,动作,成龙,戴夫·弗兰科
2012喜上加喜,6.1,13453,钟澍佳/钱国伟,2012,100.0,香港,粤语,剧情,喜剧,曾志伟,毛舜筠
金太狼的幸福生活,6.1,5011,李爽,2013,104.0,中国大陆,汉语普通话,喜剧,喜剧,王雷,潘之琳
空难余波,5.6,2696,艾略特·莱斯特,2017,94.0,美国,英语,剧情,惊悚,阿诺·施瓦辛格,玛姬·格蕾斯
疯狂72小时,4.6,10516,李继贤,2014,99.0,中国大陆,汉语普通话,喜剧,喜剧,闫妮,耿乐
完美感觉,7.6,19785,大卫·马肯兹,2011,92.0,英国,英语,剧情,爱情,伊万·麦克格雷格,伊娃·格林
痛症,6.9,10046,郭暻泽,2011,104.0,韩国,韩语,剧情,爱情,权相宇,郑丽媛
两个月亮,6.7,12238,金东濒,2012,86.0,韩国,韩语,恐怖,恐怖,朴寒星,金知硕
路过未来,6.7,5498,李睿珺,2017,129.0,中国大陆,汉语普通话,剧情,剧情,杨子姗,尹昉
险恶,6.6,14180,斯科特·德瑞克森,2012,110.0,美国,英语,惊悚,恐怖,伊桑·霍克,文森特·多诺费奥
杀手乔,6.6,10516,威廉·弗莱德金,2011,102.0,美国,英语,惊悚,犯罪,马修·麦康纳,埃米尔·赫斯基
飞机总动员,6.4,6997,克雷·豪尔,2013,91.0,美国,英语,喜剧,动画,戴恩·库克,卡洛斯·阿拉斯拉奇
莱姆酒日记,6.2,14104,布鲁斯·罗宾逊,2011,120.0,美国,英语,剧情,冒险,约翰尼·德普,艾伦·艾克哈特
恐怖故事2,5.9,6076,金成浩/金辉/郑凡植/闵奎东,2013,96.0,韩国,韩语,恐怖,恐怖,李洙赫,金瑟祺
珠光宝气,5.1,13880,索菲亚·科波拉,2013,90.0,美国,英语,剧情,犯罪,艾玛·沃森,泰莎·法米加
血战湘江,4.9,3726,陈力,2017,118.0,中国大陆,汉语普通话,历史,战争,王霙,徐箭
贞子大战伽椰子,4.5,5529,白石晃士,2016,98.0,日本,日语,恐怖,恐怖,山本美月,玉城蒂娜
出租车,8.0,12699,贾法·帕纳西,2015,82.0,伊朗,波斯语,剧情,喜剧,贾法·帕纳西,贾法·帕纳西
海市蜃楼,7.9,2553,奥里奥尔·保罗,2018,128.0,西班牙,西班牙语,科幻,悬疑,哈维尔·古铁雷斯,奇诺·达林
之后,7.5,7868,洪尚秀,2017,92.0,韩国,韩语,剧情,爱情,金敏喜,权海虓
宝米恰恰,7.1,14023,杨贻茜/王传宗,2012,110.0,台湾,汉语普通话,喜剧,爱情,黄姵嘉,姜康哲
不汗党,7.1,4981,卞成贤,2017,120.0,韩国,韩语,剧情,动作,薛耿求,任时完
阿浪的远方,7.0,1993,宋媚,2018,90.0,中国大陆,汉语普通话,喜剧,喜剧,周子龙,周子龙
街角洋果子店,6.9,25448,深川荣洋,2011,117.0,日本,日语,剧情,剧情,江口洋介,苍井优
精灵宝可梦：大家的故事,6.9,1867,矢岛哲生,2018,97.0,日本,日语,动画,奇幻,松本梨香,大谷育江
小镇怪客托马斯,6.8,5770,斯蒂芬·索莫斯,2013,100.0,美国,英语,喜剧,悬疑,安东·叶利钦,艾狄森·蒂姆林
渴望,6.5,12977,中岛哲也,2014,118.0,日本,日语,悬疑,悬疑,役所广司,小松菜奈
昼行闪耀的流星,6.3,4251,新城毅彦,2017,119.0,日本,日语,爱情,爱情,永野芽郁,三浦翔平
西谎极落之太爆太子太空舱,6.1,5424,吴汉邦/吴兆麟,2017,100.0,香港,汉语普通话,喜剧,喜剧,周柏豪,张继聪
爱，不由自主,5.8,3636,行定勋,2017,140.0,日本,日语,剧情,爱情,松本润,有村架纯
神奇马戏团之动物饼干,5.7,3142,托尼·班克罗夫特/斯科特·克里斯汀·萨瓦,2017,94.0,美国,英语,喜剧,动画,艾米莉·布朗特,约翰·卡拉辛斯基
冲锋战警,4.2,4000,罗守耀,2013,96.0,香港,汉语普通话,动作,犯罪,任达华,李灿森
床下有人,2.8,5269,牛朝阳,2011,100.0,中国大陆,汉语普通话,悬疑,惊悚,何可人,郭晓然
剑风传奇,8.6,8621,洼冈俊之,2012,93.0,日本,日语,剧情,动作,岩永洋昭,樱井孝宏
家在水草丰茂的地方,7.9,10585,李睿珺,2014,103.0,中国大陆,裕固语,剧情,儿童,汤龙,郭嵩涛
